id,news_url,title,tweet_ids,full_text
politifact14225,http://video.foxnews.com/v/5467929100001/?#sp=show-clips,Ivanka Trump: Father feels 'vindicated' after Comey hearing,1.00764E+18,
politifact13420,https://youtu.be/EiZW41bVF9I,Las Vegas campaign rally,1.04282E+18,Gotta get my running around before the Trump entourage ties up traffic. At least he's not down the street at The SunCoast this time. #vegas #lasvegas #convention center #McCarran airport. #campaign #rally #nevada
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.02105E+18,Now playing disco pop rock music np Caetano Veloso - O Estrangeiro on https://t.co/nTqKqSIU3T
politifact7923,https://twitter.com/BarackObama/status/347057653089988608,Barack Obama on Twitter,7.93512E+17,"Viva @POTUS: With Barack Obama soon gone, the White House Twitter feed will go on https://t.co/n56P6uxkJ2 https://t.co/xDSywArfuY"
politifact7923,https://twitter.com/BarackObama/status/347057653089988608,Barack Obama on Twitter,9.25541E+17,"America in microcosm. I found these back-to-back in my twitter feed. One from from Donald Trump Jr, the other Barack Obama. https://t.co/T3m4KjSk3Y"
politifact10371,http://us3.campaign-archive1.com/?u=468d5dc43334640650b81443f&id=711f7c7ca0&e=6d7cef570b,Rep. Michael McCaul (R-TX) Appears on Face the Nation,1.06474E+18,@FaceTheNation @DanCrenshawTX @margbrennan Love it!  Finally one intelligent Republican that shut up (with logic and truch) the dems on the panel....way to go Rep Crenshaw! You are absolutely right - they have zero basis for their claims.
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.01311E+18,"bahahahahaha i LOVe this - it's myself, my grandfather Thomas Osmond, my father Dick Michelin, Brother Duane Michelin, my nephews Bradan, Brennen, and Dallas, and Evan :) - four generations of my family in one image :) https://t.co/oaklWAxvSb"
politifact1067,"http://www.foxnews.com/story/0,2933,529026,00.html",An Open Letter to 'All Barack Channel',1.01976E+18,"At this point, it seems pretty clear that Trump committed treason. If he wants to convince us otherwise, he needs to show us the proof. Release your tax returns. Release the transcript from the meeting with Putin. Go on the record with Mueller. The burden to produce is on him."
politifact671,https://web.archive.org/web/20080828144739/http://www.demconvention.com/joe-biden/,Democratic National Convention,1.05442E+18,"HE Razan Al Mubarak, Secretary General of Environment Agency – Abu Dhabi, delivering her speech during the 13th Meeting of the Conference of the Contracting Parties to the Ramsar Convention on Wetlands (COP13).  #COP13Dubai #RamsarCop13 https://t.co/2inBusMrxM"
politifact12751,https://www.census.gov/foreign-trade/statistics/historical/goods.pdf,US Trade in Goods,1.01489E+18,
politifact677,http://www.foxnews.com/fns/,Fox News Sunday,1.00847E+18,
politifact7669,http://www.whitehouse.gov/the-press-office/2013/04/17/statement-president,Statement by the President,1.021E+18,https://t.co/6ATojwMl1U https://t.co/Ych1oA2WAj
politifact1201,http://www.msnbc.msn.com/id/32935603/ns/meet_the_press/page/3/,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1.02045E+18,
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.01581E+18,
politifact1201,http://www.msnbc.msn.com/id/32935603/ns/meet_the_press/page/3/,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1.0058E+18,
politifact8085,http://www.realclearpolitics.com/video/2013/07/27/cnns_don_lemon_bill_oreillys_criticism_of_black_community_doesnt_go_far_enough.html,CNN's Don Lemon: Bill O'Reilly's Criticism Of Black Community "Doesn't Go Far Enough",1.05605E+18,
politifact118,https://web.archive.org/web/20070321075045/http://www.asce.org:80/reportcard/2005/actionplan07.cfm,Infrastructure Report Card 2005,1.05806E+18,Michigan was given a D+ report card by the American Society of Civil Engineers. We’d give Republicans an F for failing to adequately fix our roads. #FixMIstate https://t.co/RsfKrpc1CJ
politifact9512,https://www.youtube.com/watch?v=67ubjGrTipk&feature=youtu.be,Joni Ernst "Promises" Ad,1.00943E+18,UNCW Professor Lawrence Cahoon Receives Green Tie Award from N.C. League of Conservation Voters https://t.co/APwIWUNwxh
politifact954,https://web.archive.org/web/20050322064340/http://www6.lexisnexis.com:80/publisher/EndUser?Action=UserDisplayFullDocument,LexisNexis(R) Publisher,1.06816E+18,"""CNN Debuts ‘Facts First’ Real-Time Fact-Checking During White House Press Briefing"" - https://t.co/hPBM7zCcsa"
politifact401,http://www.youtube.com/watch?v=cN10_6pyshQ,McCain: McSame as Bush,1.05679E+18,@FoxNews Fox Terrorist Organization promoting Russian Propaganda campaign against US citizens — AS USUAL. The only flipping going on are the Republicans who are helping us #FLIPTHEHOUSEBLUE to defend America from this #coup.
politifact8005,http://www.cq.com/doc/newsmakertranscripts-4310502,interview on Fox News,1.0541E+18,"@Ganulvian @FoxNews @RepMcSally @FoxNewsSunday @GOP @SenMajLdr @businessinsider BLOOMBERG INTERVIEW I sent and, Senate Majority Leader Mitch McConnell blamed rising federal deficits and debt on a bipartisan unwillingness to contain spending on Medicare, Medicaid and Social Security which Mitch hopes to do"
politifact677,http://www.foxnews.com/fns/,Fox News Sunday,1.01989E+18,
politifact1067,"http://www.foxnews.com/story/0,2933,529026,00.html",An Open Letter to 'All Barack Channel',1.00909E+18,"Once someone agrees to have an on-the-record interview taped, that's it. No givesies backsies. 
What's the difference if you use it for quotes in a story, type up an entire transcript, or include the audio in a podcast? The person knows a reporter is recording on the record. https://t.co/4DXIJhgg6k"
politifact11294,http://beta.criticalmention.com/app/#clip/view?16261823/token/01fcf225-63fd-4230-87ff-f018e928e80f,Critical Mention,1.02102E+18,Tool - Schism https://t.co/4OwOiBLHsO #nowplaying #vinyl #listenlive
politifact6537,http://www.youtube.com/watch?v=8BTl2pSmpYk&feature=player_embedded,Romney campaign ad,7.03021E+17,"Hey Romney, remember all the ads that Donald Trump paid for on behald of your election campaign in 2008? Remember?"
politifact681,https://web.archive.org/web/20050322064340/http://www6.lexisnexis.com:80/publisher/EndUser?Action=UserDisplayFullDocument,LexisNexis(R) Publisher,1.04759E+18,.@ChuckGrassley @senorrinhatch @LindseyGrahamSC @SenMikeLee You have her testimony...all transcripts. No need to further interview...but the attorneys withholding evidence being requested is obstruction and hypocrisy! #ConfirmJudgeKavanaughNow #NoMoreDelays
politifact8221,http://data.unhcr.org/syrianrefugees/syria.php,Situation Syria Regional Refugee Response,6.20385E+17,UN to build 500 houses for Adamawa IDPs: The United Nation’s High Commission for refugees in Africa on Sunday ... http://t.co/9Avdnm3tTJ
politifact10371,http://us3.campaign-archive1.com/?u=468d5dc43334640650b81443f&id=711f7c7ca0&e=6d7cef570b,Rep. Michael McCaul (R-TX) Appears on Face the Nation,1.01468E+18,"Lol today is the birthday of the greatest nation on the face of this earth and I still see POLITICS on my TL instead of picures of fireworks and your BBQ plate. Get your priorities in order, people."
politifact954,https://web.archive.org/web/20050322064340/http://www6.lexisnexis.com:80/publisher/EndUser?Action=UserDisplayFullDocument,LexisNexis(R) Publisher,1.0046E+18,"@CNN How we actually got here: On March 8, Trump heard from South Korean envoys at a White House briefing that Kim Jong Un had ""expressed his eagerness to meet President Trump as soon as possible,"" and without consulting anyone or setting any preconditions, Trump impulsively said yes."
politifact179,http://www.washingtonpost.com/ac2/wp-dyn/A58859-2003Jul28,"Washington Post: Breaking News, World, US, DC News & Analysis",7.20844E+17,
politifact954,https://web.archive.org/web/20050322064340/http://www6.lexisnexis.com:80/publisher/EndUser?Action=UserDisplayFullDocument,LexisNexis(R) Publisher,1.0197E+18,The vanishing White House press briefing https://t.co/C5plwk3vCR good the woman's a damn liar.
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.01229E+18,"""The Tories captured roughly one in four millennial votes."" ... https://t.co/QuZKPrZk8m"
politifact677,http://www.foxnews.com/fns/,Fox News Sunday,1.00302E+18,"‘Despair and Hope in America: Fox News Investigates’ – Don't miss part one of this special series on ‘Fox Report,’ Sunday at 6p ET. https://t.co/1SuD1lnXdG"
politifact8085,http://www.realclearpolitics.com/video/2013/07/27/cnns_don_lemon_bill_oreillys_criticism_of_black_community_doesnt_go_far_enough.html,CNN's Don Lemon: Bill O'Reilly's Criticism Of Black Community "Doesn't Go Far Enough",1.05953E+18,@FUTrumpHaters @CNN I don't support firing anyone on either side for making comments like that that's the entire point of Free Press and opinion pieces because those segments are opinions not facts expressed by a network. Just saying with the current climate he's not that wrong.
politifact7669,http://www.whitehouse.gov/the-press-office/2013/04/17/statement-president,Statement by the President,1.01878E+18,
politifact1213,http://www.colbertnation.com/the-colbert-report-videos/250350/september-23-2009/capitalism-s-enemy---michael-moore,The Colbert Report,1.04898E+18,"@JeebusTrump @MMFlint @POTUS @realDonaldTrump Name another Job interview where dann near half of the  Interviewers tell you before you say anything that there is no way we will say yes...no matter what you say...and we will try to ruin your great name with lies to stop you..

YOU may proceed...

Name one...I'm waiting...."
politifact954,https://web.archive.org/web/20050322064340/http://www6.lexisnexis.com:80/publisher/EndUser?Action=UserDisplayFullDocument,LexisNexis(R) Publisher,1.02104E+18,
politifact13900,https://twitter.com/RepMaloney/status/842422482518867969,Carolyn B. Maloney on Twitter: "Women's health & wellbeing don’t seem to count in the math of the GOP's merciless #PayMoreForLess healthcare bill. We must not defund @PPFA!… https:,1.00458E+18,i love how everyone is dragging liza and david all of the sudden just because of their break up video. spoilers your fave big celeb couple does the exact same thing by writing a statement on social media the only difference here is that liza and david filmed it
politifact99,http://www.msnbc.msn.com/id/3080247/,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",8.69575E+17,
politifact304,http://www.cnn.com/2008/POLITICS/01/21/debate.transcript/index.html,Part 1 of CNN Democratic presidential debate,1.06199E+18,"@LauraLoomer Oh, God... but wouldn’t it be great if she won the Democratic nomination.

Imagine the boom in the economy leading up to the Presidential debate from popcorn sales alone."
politifact959,http://www.msnbc.msn.com/id/29705720/,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1.07406E+18,
politifact13900,https://twitter.com/RepMaloney/status/842422482518867969,Carolyn B. Maloney on Twitter: "Women's health & wellbeing don’t seem to count in the math of the GOP's merciless #PayMoreForLess healthcare bill. We must not defund @PPFA!… https:,1.06394E+18,
politifact7669,http://www.whitehouse.gov/the-press-office/2013/04/17/statement-president,Statement by the President,1.06291E+18,
politifact8085,http://www.realclearpolitics.com/video/2013/07/27/cnns_don_lemon_bill_oreillys_criticism_of_black_community_doesnt_go_far_enough.html,CNN's Don Lemon: Bill O'Reilly's Criticism Of Black Community "Doesn't Go Far Enough",1.05981E+18,"CNN double down on Don Lemon’s comments. CNN “Angry White Man”: When the dreaded 'other' is an angry white man
https://t.co/nJvzdK7OLI"
politifact10371,http://us3.campaign-archive1.com/?u=468d5dc43334640650b81443f&id=711f7c7ca0&e=6d7cef570b,Rep. Michael McCaul (R-TX) Appears on Face the Nation,1.01972E+18,@Mastermind7864 Absolutely right. I hope we are not too quick to forgive &amp; forget b/c these people have done &amp; continue to do real harm to our nation – not to mention the families they’re ripping apart at the border. I don’t know how these people face their children at the end of the day. https://t.co/Him0TNUVnf
politifact1201,http://www.msnbc.msn.com/id/32935603/ns/meet_the_press/page/3/,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1.01532E+18,
politifact1213,http://www.colbertnation.com/the-colbert-report-videos/250350/september-23-2009/capitalism-s-enemy---michael-moore,The Colbert Report,1.01962E+18,Me ha gustado un vídeo de @YouTube (https://t.co/K80qCOr0ka - 【you don't know】- Katelyn Tarver -『SUB ESPAÑOL』).
politifact11580,http://abcnews.go.com/Politics/full-interview-transcript-president-barack-obama/story?id=35203825,Full Interview Transcript: President Barack Obama,6.65837E+17,Full Interview Transcript: President Barack Obama https://t.co/y6uQLu1z4h
politifact1201,http://www.msnbc.msn.com/id/32935603/ns/meet_the_press/page/3/,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1.01848E+18,
politifact10209,http://pollingreport.com/CongJob.htm,Congress: Job Ratings,9.41239E+17,"Gallup: 2017 Congressional Job Approval Average Remains Low - In 2017, U.S. congressional job approval averaged 19% -- slightly higher than in 2016 because of improved ratings from Republicans. https://t.co/i28q2o7JML"
politifact10371,http://us3.campaign-archive1.com/?u=468d5dc43334640650b81443f&id=711f7c7ca0&e=6d7cef570b,Rep. Michael McCaul (R-TX) Appears on Face the Nation,1.05679E+18,
politifact11189,http://www.c-span.org/video/?c4546787/hillary-clinton-remarks-national-urban-league-conference,Hillary Clinton Remarks at National Urban League Conference,6.27166E+17,Clinton knocks Bush’s ‘Right to Rise’ pitch in National Urban League speech – Washington Post http://t.co/jDF9FWAjJw
